mcp_id,customer_name,email,phone,credit_limit,kyc_date,status,region,industry,country,zip_code,subscription_plan,signup_date,last_login,total_transactions,total_spent,preferred_category,loyalty_points,data
CUST4910,Guerrero-Rangel,larajessica@west.com,7914308014,34808,7/6/2022,active,Dianefurt,Manufacturing,North Macedonia,29261,Standard,1/25/2022,4/28/2023,43,9376.37,Books,3052,"{""preferred_contact"":""email""}"
CUST4911,Nixon-Edwards,mark19@morales.org,4179749274,14669,4/8/2024,active,Hesterville,Logistics,Nigeria,86639,Basic,3/1/2023,10/8/2023,108,8350.66,Electronics,4205,"{""preferred_contact"":""email""}"
CUST4912,West-Taylor,jenniferguerrero@weaver-richardson.com,4035801922,29468,7/23/2025,active,Justinborough,Manufacturing,Micronesia,76685,Premium,6/14/2022,12/6/2023,106,12507.03,Electronics,1202,"{""preferred_contact"":""email""}"
CUST4913,"Miller, Farrell and Davis",delacruzeric@estes-mcdonald.com,977450353,45531,11/3/2023,inactive,Port Daniel,Logistics,Svalbard & Jan Mayen Islands,66031,Basic,11/8/2022,6/1/2023,64,1774.6,Electronics,4185,"{""preferred_contact"":""email""}"
CUST4914,Smith-Graham,hillronald@richard.com,5240260798,49943,8/11/2025,active,Brownborough,Retail,Antarctica (the territory South of 60 deg S),80197,Basic,11/20/2021,12/2/2024,55,5251.19,Sports,2773,"{""preferred_contact"":""email""}"
CUST4915,Martin-Delacruz,douglasweaver@peters.net,7382414976,18040,11/28/2021,inactive,Haleymouth,Construction,French Southern Territories,11873,Premium,12/12/2023,5/20/2025,115,8311.9,Fashion,4790,"{""preferred_contact"":""email""}"
CUST4916,Rodriguez Inc,jake02@moreno-lara.com,1489018085,12944,4/26/2022,inactive,Smithberg,Agriculture,Zimbabwe,35023,Premium,5/9/2022,4/18/2025,13,2653.86,Fashion,4603,"{""preferred_contact"":""email""}"
CUST4917,"Peterson, Hall and Snyder",terri95@martin-boyd.com,7509389000,45468,1/1/2024,inactive,Lake William,Manufacturing,French Guiana,57818,Premium,4/16/2023,1/15/2024,94,7282.49,Sports,2650,"{""preferred_contact"":""email""}"
CUST4918,Wright PLC,eramsey@lowe.com,6511678675,40252,3/10/2023,inactive,Port Kathleenbury,Agriculture,Dominican Republic,16250,Basic,4/22/2025,8/18/2025,159,15887.34,Fashion,348,"{""preferred_contact"":""email""}"
CUST4919,Soto-Barrett,heather62@thomas.org,4353124398,14910,12/26/2023,inactive,Rachelberg,Agriculture,Uganda,45899,Basic,5/22/2021,8/6/2022,48,18601.53,Grocery,4874,"{""preferred_contact"":""email""}"
CUST4920,Banks-Flores,jeffreythomas@hernandez.info,8014576863,24150,4/14/2022,active,Parkerville,Agriculture,Timor-Leste,11198,Standard,11/23/2023,6/12/2024,64,7145.37,Electronics,3466,"{""preferred_contact"":""email""}"
CUST4921,"Rivera, Davies and Hill",amy15@ramos.com,2220846864,48556,11/5/2022,active,Lake Arianaton,Agriculture,India,36595,Standard,8/30/2024,8/9/2025,61,18767.85,Books,4182,"{""preferred_contact"":""email""}"
CUST4922,Barrera-Stanton,hcarney@campbell-lopez.com,6494429777,22528,5/9/2024,active,Michaelland,Agriculture,Isle of Man,28070,Basic,11/20/2024,2/15/2025,25,513.82,Sports,62,"{""preferred_contact"":""email""}"
CUST4923,Reyes Inc,jenkinsdaniel@guzman-ruiz.info,7386166903,7143,2/21/2024,inactive,Benjaminport,IT,Korea,23446,Basic,9/30/2021,11/18/2022,28,8058.99,Fashion,826,"{""preferred_contact"":""email""}"
CUST4924,"Silva, Johnson and Cole",fisherwilliam@bennett-mills.info,938146247,46656,4/6/2021,inactive,Rogersside,Energy,Turks and Caicos Islands,9367,Basic,1/4/2025,4/16/2025,144,11037.54,Sports,452,"{""preferred_contact"":""email""}"
CUST4925,Simmons Group,gsmith@miller.com,147789232,18239,11/19/2022,inactive,Jeffreyborough,IT,Philippines,99466,Standard,6/28/2023,10/17/2025,126,5549.8,Fashion,2449,"{""preferred_contact"":""email""}"
CUST4926,"Hood, Brown and Gonzalez",olopez@carlson.net,4864125504,23026,5/1/2024,active,East Heatherchester,Construction,Antarctica (the territory South of 60 deg S),16957,Standard,9/28/2025,10/3/2025,65,5952.82,Sports,396,"{""preferred_contact"":""email""}"
CUST4927,Atkinson-Jones,charlesthompson@gray.com,5576641639,38907,10/22/2021,active,West Melanie,IT,United Arab Emirates,81838,Premium,9/15/2023,9/10/2025,159,14276.76,Fashion,765,"{""preferred_contact"":""email""}"
CUST4928,White and Sons,zperez@hoffman.com,5793540050,15265,10/19/2022,active,Matthewborough,Energy,Moldova,1901,Premium,9/4/2022,3/11/2024,190,1747.42,Grocery,2062,"{""preferred_contact"":""email""}"
CUST4929,Snyder Group,uhansen@burton.com,2764561517,32775,7/24/2023,active,West Rhondachester,IT,Botswana,32086,Standard,1/10/2025,10/13/2025,76,18801.05,Books,4975,"{""preferred_contact"":""email""}"
CUST4930,"Williams, Collins and Stevens",stonewilliam@holland.org,8792299989,24596,10/15/2023,active,Lake Tiffany,IT,Svalbard & Jan Mayen Islands,61504,Basic,1/17/2024,5/8/2024,30,16014.62,Books,106,"{""preferred_contact"":""email""}"
CUST4931,Conner LLC,robertmartinez@brown-duncan.biz,4758195948,19242,5/4/2021,inactive,Jamesport,Retail,Mozambique,1554,Standard,6/17/2025,9/17/2025,179,8682.44,Books,925,"{""preferred_contact"":""email""}"
CUST4932,"Hudson, Howe and Moore",woodmatthew@rivera.com,4108850887,31156,8/15/2024,active,Reesestad,Manufacturing,Saudi Arabia,53372,Basic,8/28/2024,11/17/2024,164,318.62,Grocery,3504,"{""preferred_contact"":""email""}"
CUST4933,Perez-Chambers,coreyjohns@martin.com,7505930607,42202,10/26/2023,inactive,Port Alex,Retail,Papua New Guinea,54169,Premium,8/13/2023,4/15/2024,184,6094.23,Books,705,"{""preferred_contact"":""email""}"
CUST4934,Robbins-Roman,wmorales@maxwell.net,7755483842,18625,9/18/2023,inactive,Mariaburgh,Retail,Sierra Leone,86479,Premium,4/14/2024,11/9/2024,54,14702.66,Books,2805,"{""preferred_contact"":""email""}"
CUST4935,"Barnes, Scott and Prince",patriciabarton@tyler-bowers.com,5554362093,48966,1/16/2025,inactive,Lake Louis,Construction,Marshall Islands,20398,Basic,8/17/2024,10/4/2025,33,1574.15,Electronics,4298,"{""preferred_contact"":""email""}"
CUST4936,"Davis, Wilson and Walsh",rayerin@mendoza.com,1834161754,5879,9/12/2025,active,New Jesseland,Manufacturing,Marshall Islands,44713,Standard,4/29/2021,8/1/2023,186,16640.69,Books,1022,"{""preferred_contact"":""email""}"
CUST4937,Russell and Sons,hutchinsonlevi@phelps-chavez.com,9592059625,19746,3/9/2022,active,Wrightmouth,Logistics,Svalbard & Jan Mayen Islands,82724,Basic,2/26/2023,2/28/2023,193,6219.6,Sports,546,"{""preferred_contact"":""email""}"
CUST4938,"Alvarez, Patterson and Douglas",robin72@anderson.biz,1192993312,42669,12/27/2023,active,Mooreberg,Construction,Tajikistan,28241,Premium,6/17/2022,1/15/2025,154,17322.09,Grocery,148,"{""preferred_contact"":""email""}"
CUST4939,Weaver LLC,powelllauren@mcneil.biz,8705410130,48466,11/28/2023,active,Kaylaton,Energy,Solomon Islands,38175,Basic,6/12/2021,8/8/2025,161,10411.59,Electronics,2773,"{""preferred_contact"":""email""}"
CUST4940,"Sutton, Deleon and Kennedy",qmorgan@edwards-evans.org,7632912887,48394,9/9/2023,active,North David,Energy,Madagascar,20638,Standard,10/17/2021,6/8/2022,42,14729.83,Fashion,605,"{""preferred_contact"":""email""}"
CUST4941,"Short, Calderon and Torres",utrujillo@bridges-williamson.com,37543999,38702,3/8/2023,active,Port Mia,Manufacturing,Sao Tome and Principe,29592,Basic,8/12/2025,9/6/2025,2,5452.1,Electronics,147,"{""preferred_contact"":""email""}"
CUST4942,"Jones, Brown and Thomas",qorr@adams.com,3864341193,42743,9/1/2025,inactive,West David,Logistics,Romania,44095,Basic,5/24/2024,6/24/2025,59,7995.88,Sports,2134,"{""preferred_contact"":""email""}"
CUST4943,Morris and Sons,akhan@hudson-roberts.com,3536923781,33965,3/26/2024,active,North Emmaport,Retail,United Kingdom,34867,Basic,6/21/2024,12/28/2024,166,18459.4,Books,2792,"{""preferred_contact"":""email""}"
CUST4944,"Anderson, Arnold and Pollard",ashleyclarke@robinson.com,5314573131,14294,12/5/2023,inactive,Buckmouth,IT,Brazil,65186,Premium,9/30/2021,6/6/2022,98,7338.52,Fashion,870,"{""preferred_contact"":""email""}"
CUST4945,"Brown, Martin and Wilson",sarah27@stewart-burke.net,8450561364,42067,7/19/2024,inactive,Clarkport,Agriculture,China,48845,Basic,2/26/2024,9/9/2024,65,7726.87,Electronics,3921,"{""preferred_contact"":""email""}"
CUST4946,"Brown, Sandoval and Turner",johnsonbrenda@velez.org,9154337565,26567,10/7/2024,inactive,Lake Jared,Manufacturing,North Macedonia,73250,Standard,2/13/2024,6/15/2024,117,8072.56,Sports,3231,"{""preferred_contact"":""email""}"
CUST4947,Vazquez Group,robleskathleen@chase-morris.com,7687833157,9194,10/19/2021,active,New Jameston,Manufacturing,Micronesia,76738,Premium,8/8/2023,10/16/2023,135,5031.2,Sports,303,"{""preferred_contact"":""email""}"
CUST4948,Cohen-Todd,whitney12@brock.org,8283786799,49916,1/25/2025,inactive,Ernestshire,IT,Zambia,33925,Basic,5/26/2023,2/24/2024,39,7577.97,Grocery,3134,"{""preferred_contact"":""email""}"
CUST4949,Harrell-Hansen,orozcorebecca@faulkner.com,6416742430,11222,4/26/2021,inactive,New Victoria,Energy,Pitcairn Islands,65404,Standard,4/5/2025,9/27/2025,108,13572.19,Sports,4849,"{""preferred_contact"":""email""}"
CUST4950,Miller-Riggs,sarahturner@brown.com,1980254683,47571,10/14/2023,active,New Jessica,Logistics,Saint Vincent and the Grenadines,24454,Basic,3/22/2024,7/28/2025,198,8895.01,Fashion,4845,"{""preferred_contact"":""email""}"
CUST4951,"White, Freeman and Anderson",faulknerjames@walker.net,182796802,14549,10/25/2023,active,East Jessica,Energy,Egypt,66006,Premium,5/13/2022,5/18/2022,193,10443.46,Sports,3553,"{""preferred_contact"":""email""}"
CUST4952,"Martin, Mccann and Fisher",kristinbrown@hernandez-torres.com,3716134131,44268,9/17/2021,inactive,West Erichaven,IT,French Southern Territories,57890,Standard,8/6/2025,10/16/2025,186,1270.09,Fashion,625,"{""preferred_contact"":""email""}"
CUST4953,Mccullough-Bishop,thomasmurphy@ford.biz,9382780001,20866,9/29/2022,inactive,Vazquezmouth,IT,Turks and Caicos Islands,48443,Standard,8/5/2022,2/21/2025,110,18508.08,Grocery,4566,"{""preferred_contact"":""email""}"
CUST4954,"Fuller, Schneider and Edwards",christopher86@miller.com,8086691966,16433,1/28/2023,active,Andersonstad,Logistics,Barbados,95758,Basic,9/3/2022,12/20/2023,152,3065.38,Grocery,33,"{""preferred_contact"":""email""}"
CUST4955,Luna and Sons,rjennings@smith.org,2736881170,5933,11/12/2022,inactive,New Evanmouth,Agriculture,Morocco,49505,Standard,12/16/2022,11/1/2024,93,183.17,Grocery,881,"{""preferred_contact"":""email""}"
CUST4956,"Summers, Johnson and Blake",sarah53@wood.net,3611369878,40407,8/8/2022,active,Perezburgh,Retail,Bouvet Island (Bouvetoya),64930,Standard,8/30/2021,12/15/2023,159,7766.29,Books,136,"{""preferred_contact"":""email""}"
CUST4957,"Jones, Nunez and Merritt",brandonarnold@wright-navarro.com,668451553,40239,1/30/2021,inactive,Danielmouth,Retail,Bosnia and Herzegovina,39776,Standard,8/11/2021,12/16/2022,164,6800.9,Electronics,1029,"{""preferred_contact"":""email""}"
CUST4958,Adams-Schultz,mmarquez@griffith-fisher.biz,5253886092,22711,3/13/2025,inactive,Port Andrewburgh,Energy,Haiti,73119,Basic,10/31/2024,3/2/2025,188,18626.38,Fashion,495,"{""preferred_contact"":""email""}"
CUST4959,"Thomas, Willis and Leach",thomas64@rowland.net,4162026011,14759,10/14/2022,active,Curtisfort,Energy,Guadeloupe,3773,Standard,10/18/2025,10/21/2025,171,11298.14,Books,2742,"{""preferred_contact"":""email""}"
CUST4960,Perez-Payne,daviskeith@walker-stanley.com,4138660694,16983,1/14/2024,inactive,Nicholasview,Manufacturing,Kiribati,58336,Standard,9/12/2024,4/13/2025,7,6034.96,Fashion,4163,"{""preferred_contact"":""email""}"
CUST4961,"Davis, Kaufman and Espinoza",crawfordmichael@blackburn-wilson.org,6710976227,27363,10/31/2021,inactive,Theresafurt,IT,Timor-Leste,26819,Basic,10/16/2025,10/21/2025,194,8695.16,Electronics,490,"{""preferred_contact"":""email""}"
CUST4962,Floyd-Brown,tracie68@reynolds.com,8481954143,38681,2/7/2022,inactive,East Marcside,Manufacturing,Thailand,15683,Standard,4/14/2024,4/20/2025,10,18328.97,Books,343,"{""preferred_contact"":""email""}"
CUST4963,Herrera-Carter,jamesdeborah@clark.com,1387985607,9302,8/30/2023,inactive,West Roseshire,Logistics,Peru,39204,Basic,8/4/2024,11/19/2024,88,1777.41,Grocery,3453,"{""preferred_contact"":""email""}"
CUST4964,Roach Inc,joshuahuynh@washington.com,5749237400,16789,6/30/2022,inactive,Matthewland,Agriculture,Trinidad and Tobago,17798,Premium,9/27/2023,2/21/2024,75,8593.67,Fashion,4918,"{""preferred_contact"":""email""}"
CUST4965,Adams-Dunn,pbartlett@whitehead.com,6610860429,21667,11/20/2022,inactive,Kellybury,Retail,Nicaragua,47648,Standard,10/26/2022,6/20/2023,179,11854.92,Books,3966,"{""preferred_contact"":""email""}"
CUST4966,Montgomery-Carroll,christian15@wagner.com,2693399490,39827,4/6/2024,inactive,Sherribury,Retail,Haiti,28798,Basic,7/5/2023,12/8/2024,9,7823.71,Sports,613,"{""preferred_contact"":""email""}"
CUST4967,"Sanders, Freeman and Banks",danny96@miller.com,7649975606,25882,3/12/2023,inactive,East Cynthialand,Agriculture,Palestinian Territory,34877,Basic,2/16/2022,8/21/2024,73,2671.89,Fashion,2690,"{""preferred_contact"":""email""}"
CUST4968,Kennedy and Sons,millersamuel@hopkins.com,7254331581,33669,3/26/2022,inactive,Leonardfurt,Construction,Bhutan,72454,Basic,6/19/2023,1/19/2025,24,11491.05,Sports,2708,"{""preferred_contact"":""email""}"
CUST4969,"Francis, Kennedy and Walker",paul40@curtis.info,8559950604,33718,12/1/2024,inactive,Juliashire,Energy,Belgium,34376,Standard,2/24/2021,9/25/2022,160,9856.17,Grocery,3574,"{""preferred_contact"":""email""}"
CUST4970,"Dennis, Lane and Davis",benjamin94@schmidt-dixon.com,1276653581,41766,8/25/2021,inactive,Port Christopherport,Retail,Philippines,33368,Standard,2/28/2022,5/9/2025,75,5105.31,Fashion,4517,"{""preferred_contact"":""email""}"
CUST4971,"Bonilla, Davis and Clay",parsonsjoshua@sanders.biz,4967100615,47481,4/16/2024,active,South Tracey,Retail,Micronesia,25296,Standard,2/23/2025,10/18/2025,8,16637.31,Books,4142,"{""preferred_contact"":""mobile""}"
CUST4972,Buckley-Clark,ihodge@williams.com,2380511913,30166,3/13/2021,inactive,Raymondside,Manufacturing,Saint Vincent and the Grenadines,61842,Premium,11/7/2021,3/8/2025,60,18276.18,Sports,3426,"{""preferred_contact"":""email""}"
CUST4973,"Fisher, Adams and Perez",zacharyjones@moses-hodge.org,8548925836,39921,6/12/2021,active,Hannahchester,Logistics,Vietnam,26464,Basic,11/19/2023,12/13/2023,97,9383.84,Grocery,3004,"{""preferred_contact"":""email""}"
CUST4974,Carlson Inc,mcneiltodd@wells.info,2337297401,40240,2/13/2023,inactive,South Brett,Manufacturing,Moldova,70091,Premium,3/18/2023,6/15/2025,50,17748.66,Electronics,3948,"{""preferred_contact"":""email""}"
CUST4975,"Schneider, Ferguson and Crawford",michael75@rogers.com,877368186,15762,12/7/2023,inactive,East Scott,Construction,Niger,91685,Standard,6/19/2024,3/5/2025,187,684.51,Books,4524,"{""preferred_contact"":""email""}"
CUST4976,Michael Inc,mmorales@thompson.org,2927784855,27276,2/2/2023,inactive,Stricklandtown,Agriculture,Romania,85501,Premium,8/17/2022,6/16/2023,38,5167.68,Grocery,2314,"{""preferred_contact"":""email""}"
CUST4977,Phillips-Tran,xbonilla@bradley.com,8962812161,30029,12/3/2024,active,Sparksville,Retail,Uganda,77953,Basic,4/3/2021,4/15/2023,152,4295.57,Grocery,2835,"{""preferred_contact"":""email""}"
CUST4978,"Curry, Gonzales and Gonzales",jonesdevin@williams.net,7195428501,17409,3/6/2022,inactive,Justinton,Energy,Northern Mariana Islands,39297,Standard,10/25/2024,7/26/2025,5,16806.07,Grocery,130,"{""preferred_contact"":""email""}"
CUST4979,"Tyler, Sanchez and Thompson",gbecker@atkins-patel.org,2111951109,23378,10/8/2024,inactive,Andrewberg,Retail,Reunion,30929,Basic,7/19/2025,9/29/2025,88,15475.58,Grocery,4410,"{""preferred_contact"":""email""}"
CUST4980,"Johnson, Michael and Dixon",omar71@hodges.biz,2441290324,32355,7/22/2025,active,South Leahchester,Agriculture,Colombia,73930,Premium,11/29/2020,2/15/2024,76,8547.31,Fashion,4516,"{""preferred_contact"":""email""}"
CUST4981,Smith PLC,brownbrandon@patterson-stanley.org,3903037666,29784,2/3/2023,inactive,Lauramouth,Agriculture,Canada,27596,Standard,2/7/2023,5/29/2023,146,5868.9,Books,768,"{""preferred_contact"":""email""}"
CUST4982,"Prince, Gonzalez and Conley",vacosta@cook.com,3633065221,31983,3/13/2023,active,West Stacie,Manufacturing,Marshall Islands,91741,Premium,5/28/2025,8/9/2025,122,18225.06,Grocery,4113,"{""preferred_contact"":""email""}"
CUST4983,Black-Lee,torresandrea@becker-roberts.com,1776606064,13410,10/7/2025,active,New William,Logistics,Ethiopia,95769,Standard,10/25/2020,6/13/2025,5,5350.81,Books,3987,"{""preferred_contact"":""email""}"
CUST4984,Walsh Ltd,iwatson@horne-briggs.biz,8435832895,42074,6/6/2023,inactive,Heidiside,Energy,Saint Helena,14186,Standard,2/18/2025,6/6/2025,90,7888.74,Books,3556,"{""preferred_contact"":""email""}"
CUST4985,Delgado and Sons,tylerhendricks@anderson-garrison.com,415525072,18103,6/19/2025,active,North Joseview,Energy,Niger,10163,Premium,10/20/2023,11/5/2023,104,9245.65,Books,2519,"{""preferred_contact"":""email""}"
CUST4986,"Sheppard, Young and Bean",larry90@hammond-valencia.biz,4779125867,11837,7/18/2021,active,Sanchezhaven,Manufacturing,Namibia,94489,Standard,6/20/2025,10/19/2025,76,16048.77,Grocery,469,"{""preferred_contact"":""email""}"
CUST4987,"Zimmerman, Torres and Davis",littlekenneth@ryan.biz,5185496994,30535,3/23/2025,active,Victoriafurt,Construction,New Zealand,36263,Basic,2/13/2025,4/15/2025,29,15925.42,Electronics,3934,"{""preferred_contact"":""email""}"
CUST4988,Jones Inc,jeremycohen@warner.org,5833837910,35594,11/4/2021,inactive,North Michael,IT,Guyana,56447,Premium,4/29/2022,2/3/2023,3,3284.73,Fashion,523,"{""preferred_contact"":""email""}"
CUST4989,"Burgess, Johnson and Odom",christopher19@henderson-pollard.biz,9234515543,41158,12/14/2022,inactive,Lake Tara,Construction,Austria,67257,Basic,8/15/2022,4/10/2023,170,14563.28,Electronics,2411,"{""preferred_contact"":""email""}"
CUST4990,Williams Group,cynthia37@stafford.com,9387501431,14979,5/29/2023,inactive,New Paulafurt,Agriculture,Vanuatu,69712,Standard,12/18/2022,3/8/2024,31,4388.78,Sports,2015,"{""preferred_contact"":""email""}"
CUST4991,"Williams, Johnson and Cooper",maryweaver@mckenzie-graham.com,7757065021,12419,10/5/2025,inactive,West Jeremiahhaven,Retail,Saint Kitts and Nevis,26560,Standard,6/9/2023,1/29/2025,52,15657.74,Fashion,137,"{""preferred_contact"":""email""}"
CUST4992,"White, Harrison and Shaw",smithjason@michael.net,1283003744,7112,3/22/2021,active,Phillipsfort,Construction,Djibouti,81265,Basic,4/26/2023,6/2/2023,51,3495.24,Fashion,1590,"{""preferred_contact"":""email""}"
CUST4993,Gray and Sons,potterdennis@nolan.net,1893590375,45323,10/19/2025,active,Nicholasville,Energy,Madagascar,91134,Standard,11/5/2024,12/22/2024,27,359.38,Electronics,1323,"{""preferred_contact"":""email""}"
CUST4994,Smith Ltd,russell44@jarvis.info,793836021,9167,3/26/2025,active,Lake Brittanyborough,Manufacturing,Mongolia,40954,Standard,11/20/2022,5/20/2024,193,7513.98,Books,24,"{""preferred_contact"":""email""}"
CUST4995,Levine-Noble,bbarnett@flores-brown.net,4966063385,20511,2/12/2022,active,Gainesland,Retail,Bulgaria,99149,Premium,12/8/2021,3/17/2022,48,9285.73,Electronics,1103,"{""preferred_contact"":""email""}"
CUST4996,Atkins-Garner,kathleenoliver@stark-brady.com,5897438737,31400,8/21/2023,active,South Jennifer,Manufacturing,Afghanistan,99806,Premium,11/21/2022,10/18/2023,30,13993.99,Books,4672,"{""preferred_contact"":""email""}"
CUST4997,"Mccarty, Patrick and Arnold",michael79@wright.net,3774279587,33711,5/21/2022,active,Ericmouth,Energy,Norway,61459,Standard,10/6/2024,1/22/2025,9,4859.26,Books,629,"{""preferred_contact"":""email""}"
CUST4998,Mcbride and Sons,tdavenport@ramos-bailey.biz,803171986,43845,9/28/2021,active,Chelseatown,Retail,Barbados,99074,Standard,10/1/2022,7/7/2025,138,7857.55,Fashion,208,"{""preferred_contact"":""email""}"
CUST4999,Johnson-Johnson,matthew50@salazar.com,6958000924,39368,10/22/2023,inactive,Blanchardview,Retail,Anguilla,72688,Basic,3/15/2025,4/13/2025,84,15534.27,Books,1161,"{""preferred_contact"":""email""}"
